comment_id,video_title,comment_text,author_name,published_at,like_count,reply_count
"UgwrggzIA-E6V4zU0Gd4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","why OMT TECH doent make a. nice desktop laser like 600x900","@VespasianoNevio","2024-09-03T23:53:49",1,3
"Ugw0I_w2DLDgsPgFHUl4AaABAg","$4000 cheaper than Glowforge AND better?  OMTech Polar Review","Hi! My shop newly owns an OMtech Polar, and we have been trying to figure it out. We got your courses and I've watched them all. They were SUPER helpful for learning and mastering Lightburn, but I was wondering if you are planning on doing any more that are specific to the Polar. I haven't found anyone else on youtube who is as easy to follow as you and who is covering the polar. This isn't our first rodeo- our main laser is an old beast from a defunct company in China, but sometimes all the bells and whistles are almost more complicated. I'd love to see videos on the camera, or more explaining how to use the z axis. I've got engraving down, but we're struggling with cutting through material in a reliable way. Thank you for all the videos you made so far!","@IsabelWalker-gc8ug","2024-09-03T23:46:47",0,0
"Ugx07Cbju4Dh1Sq4Mr54AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","What a comprehensive guide! his video is truly invaluable for beginners like me. Thank you for the detailed insights! I have decided to choose the S1or F1 Ultra as my first laser machines.","@abbyhe4245","2024-09-02T07:34:39",8,1
"UgxJ5rUqXuIorUim7nV4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","I’m looking for a laser cutter that will cut fabric letters. I use a cricut maker right now and need something faster.","@Sewmuchminkyandmore","2024-09-01T21:01:21",0,1
"Ugy5wVM81f4JfPzc1GJ4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","Kudos for excellent presentation of the variety of lasers for home use!  Can you suggest a 'best' choice for a fairly large gantry to cut single layer cotton fabric?","@jim___5648","2024-09-01T12:42:34",2,3
"UgyMbLvv5BeV8Vm4AJt4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","perfectly timed video. will be getting a laser at some point","@twt1919","2024-09-01T09:35:38",1,1
"Ugzy__WC_4w4hJT03394AaABAg","30 Laser Tips I Wish I Knew As a Beginner","You really should put something in the title saying for XTool only. Wasted time waiting for you to get to something useful.","@RRRADU62","2024-09-01T03:59:15",1,0
"Ugzp1WhLBdv_0yYRE6d4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","I wondering what One Laser can offer to the market.","@MakerDaddy","2024-09-01T03:07:04",0,3
"UgyjJuqLDiCE2TcWjF54AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","I’m newer to laser engraving and I have a Snapmaker 2.0 with 1.6w diode, 40w diode, and soon a 1095 infrared.  This is one of the best laser engraving orientation videos to show you what you can get and what it’s for I’ve seen.  Subscribing.","@morganmcgary921","2024-08-31T17:53:12",5,2
"Ugy5avTl-hIZuzmMCEB4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","Hi! Great video! I have an Xtool S1 40w. It Works great. Now I was wondering to upgrade to an Xtool p2 but I’m afraid about the integrated water cooling sistem. Is it able to  support 3-4 Hours of continuous Wood cutting? Thanks 😊","@ivanlaface6925","2024-08-31T11:05:43",1,4
"Ugw3f2BpHE6AWilV8e14AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","OOOOMG😢😢 UUUU talk 22222 much. Show us ur prodaction plz nd stop talking like a monstet😢😮😮😮","@ahmedyahya861","2024-08-31T10:49:28",0,1
"UgwhPdBWOaOXNgFdMa94AaABAg","Laser Companies Are Lying To You","How I wish I have that kind of laser for business 😔","@paulvincentatasan7451","2024-08-31T07:41:45",1,0
"UgzWMKLoSHaFROKLbPZ4AaABAg","Watch This Before Buying a Laser Cutter & Engraver in 2025","On the market for my first laser… unfortunately I want to do metal. Considering a Laserpecker 5 or break down and buy a Roly and MOPA fiber. Not cheap!","@exman05","2024-08-30T20:31:35",2,4
"Ugz9u6M6Dy58mndjgFV4AaABAg","Laser Companies are Lying to You","Is laser that can cut 3m vhb double side tape with out burning it melting it meaning will c02 do it . I tried with a diode with bunch different ways  fast high fast multi pass.  Low and slow you named I tried it no clean cut and melted","@Bobbyrealtalk369","2024-08-30T05:34:18",0,0
"Ugzcd6ZDa1b3sVSfIKN4AaABAg","Laser Companies Are Lying To You","It's not the total watts, but pulse width, pulse rate, M2 value to maximize your total energy at the focus. So if 40 watt has 100 um spot and the 20 watt has 40 um spot. The 20 watt is going to crush the 40 watt. Also anything over 0.5 watts is a class 4 laser.","@Photonsnmotion","2024-08-29T19:26:08",0,0
"UgwR8Bna6tsmuF0Vp2N4AaABAg","Finally an Easy Way to Make Laser Cut Maps!","Monthly subscription billed 12 months at a time is a NO GO...$100+ for a few projects is ridiculous.","@warrenjameson5465","2024-08-29T16:05:00",1,0
"UgyxKpOSpZ7cqxAqpCJ4AaABAg","My Favorite Laser Design Resources (Free and Paid!)","I’m a glass artists brand new to co2 lasers and you just listed some amazing knowledge into figuring out even where to start. I was lost but you lit that path. Thank you friend!","@thesproutedplate","2024-08-29T07:23:37",0,0
"UgwOpgfiIhm6mQAHqul4AaABAg","The Easiest Way to Start Screen Printing!","Hey Brandon! Does this screen printing kit works properly with other lasers? In my case, do you believe this would work on a 100W OMtech AF2440 machine?","@GustavoRoseira","2024-08-28T22:31:15",1,0
"UgwA8n3mne6u3eh7swd4AaABAg","Laser Companies Are Lying To You","Listened to the whole video.  Exactly which lies are the BIGGEST lies?","@greg4367","2024-08-28T20:02:44",1,1
"UgzSEAeSTPh5Kx8SNat4AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","Some settings  to engrave  stainless steel  I have a fiberlaser20w","@Davidesquivel-iv4pw","2024-08-28T09:01:05",0,0
"Ugymjcg4ITO4CT5mi254AaABAg","Worth the $2,400 Extra? xTool F1 Ultra Review","I cant make up my mind about the F1 ultra or the P2... love the fast engraving features on the F1 but also want to cut out wood/acrylic","@AquaFreak","2024-08-27T20:05:27",0,1
"UgyyApA3zipq3p03TOJ4AaABAg","The Best Laser Engraver and Cutter to Get in 2024","I’m wanting to cut acrylic sheets approximately 40x40. 1 what type of laser would you recommend and 2 what would be a budget friendly one I could purchase. Thanks in advance!","@ddkell8","2024-08-27T14:52:01",0,0
"UgxVvfY7-dK8om613lJ4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","OKAY 3/4 TO THE VIDEO AND I'VE MADE MY DECISION. IT'S A TOY IT'S JUNK IT'S NOT WORTH IT.","@jago5300","2024-08-27T03:11:17",0,0
"Ugwoz1Ot3xZ5kaCanmJ4AaABAg","30 Laser Tips I Wish I Knew As a Beginner","Not sure if anyone could help, but I have a Xtool S1 and I scanned an Army plaque picture. When I did auto trace, it traces both sides of the lines of the bit map design, which causes the laser to cut line, then cut again a fraction over. I thought it was mistakenly set to more than one pass, but it wasn’t. I zoomed in and that’s when I saw that auto trace ended up tracing both sides of the single lines.  Is there anyway to keep it from tracing both sides of one line? Ok, sorry, I’m sure that didn’t make much sense.  🤷‍♂️","@HooahCraftwork","2024-08-27T01:17:15",0,1
"Ugw7K0ysjhLZf3Wj48h4AaABAg","Laser Companies Are Lying To You","Thanks.   I have the WeCreat 20w.   New to lasers, but love it so far.  I cut and engrave.  I did not know about air off for engraving.","@cassandraknight6485","2024-08-26T16:48:42",3,0
"Ugz-sz0MNTvnAhYH55R4AaABAg","Laser Companies Are Lying To You","The more diodelasers are stacked, the more semi-transparent mirrors the beam has to go through and thus the more scattered the beam gets (polution in the mirrors). So the beam isn't as crisp as with one laser (i.e. lower power)","@Peter_Enis","2024-08-24T16:38:11",2,0
"UgwuYvEyqAY4h4V3pgl4AaABAg","Worth it? How the xTool P2 CO2 Laser Stacks Up Against the Competition","Looking for a video on using the pass through with a large piece of wood. Do you have one? Your library is big so might have missed it. Thanks","@charlenechoate17","2024-08-24T14:09:49",0,0
"UgxU2BxbDtP2lzc0bhV4AaABAg","Laser Companies Are Lying To You","I have the 40 and 20. Wanted to put the IR in one to stay most of the time. Which would you put it in? I mainly work with wood. So I assume the 20. Thanks.","@charlenechoate17","2024-08-24T13:50:55",2,1
"Ugwbc8s1rMBulTf8umZ4AaABAg","Laser Companies Are Lying To You","So you said 6000 meters per second…. I’m guessing that is one of the lies? 😅","@BeardedBuildsCo","2024-08-24T13:44:21",4,2
"UgywNt9L0EZWl1pZzed4AaABAg","Laser Companies Are Lying To You","You are very good at making videos. The edits. The rhymes. So good dude.","@chalkwatts","2024-08-24T01:15:20",3,0
"UgzANpbTeb0m56NCX854AaABAg","I Made This Book Nook With A Laser, Can You Tell?","Something else interesting you can do for selective area lighting is to 3D Print a Honeycomb Grid to place in front of the LED to limit the spread/bleed over of the light into other areas.","@RTR-MATEY","2024-08-24T00:28:03",0,0
"UgxUDceT1XH7jd-OiVR4AaABAg","Laser Companies Are Lying To You","lol.... just wondering how these companies still makes $€  after sending those to all these  influencer's  ????  want to believe....think i skip  : D","@greenbuttonpusher_hc6453","2024-08-23T23:45:34",2,0
"Ugw-VRKcLkP0OnIp_Ip4AaABAg","Laser Companies Are Lying To You","Good information and nice work on the rhyming portion I'm sure that took awhile to put together.","@danthemakerman","2024-08-23T22:33:03",0,0
"UgyfRQsR1ZTRmFE2iVh4AaABAg","Laser Companies Are Lying To You","If I wanted a music video I would watch one.  Technical video should informative.","@menglor","2024-08-23T21:07:42",1,2
"UgxRZDuMTK7pZJqCuaV4AaABAg","Laser Companies Are Lying To You","Lie #6 - Links to the table of laser capabilities will be posted in the description below","@starblazer13","2024-08-23T20:21:26",11,2
"Ugxrk4xuJ0Un1FS2QR54AaABAg","Worth the $2,400 Extra? xTool F1 Ultra Review","does it have the capability to do round surfaces i.e. cups?","@bones549","2024-08-23T14:49:16",0,0
"UgzUyZEuYqrDC55wapN4AaABAg","Make This With Your Laser To Leave Your Day Job","This spreadsheet is GREAT!! I have made a few similar for other calculation scenarios so I know it is fairly simple in concept, but to dial it in for a specific idea takes time and tons of revisions. I appreciate your time and effort in this and am looking forward to putting it to use! THANK YOU!!!","@wkdmnky","2024-08-21T12:41:26",0,0
"UgyRJkBtAExHikmQy2l4AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","This vs X Tool F1 Ultra? Which is better overall? F1 Ultra is already higher priced so that doesn't help it.","@SYKOK1LLER","2024-08-21T08:17:35",0,0
"UgxqILUxJHqrmNeWzqh4AaABAg","The Easiest Way to Start Screen Printing!","Isn't the cardboard supposed to go down so that you can properly align the screen to the frame? I don't think I've ever seen it done with the cardboard up.","@uxo2255","2024-08-21T07:36:17",2,0
"UgxEVYaHr-hMAMO0OtB4AaABAg","Make This With Your Laser To Leave Your Day Job","Maybe actually make $100k before telling others how they can make $100k. 🤦‍♂️","@AndTheCorrectAnswerIs","2024-08-19T22:57:44",0,1
"Ugy8PdP6EfQn6-k_vcR4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Hmm..  I already have a Cricut and a heavily upgraded k40.  I'm in to both for around the cost of one of these.  If I could do it all again, I'd probably just buy one of these.  I like it.","@moedig","2024-08-19T10:46:54",0,0
"UgyhoARqmFMK0ZqbCxx4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Dude you got a free $1300 machine. Wanna slow it down a bit and give them more than 20 minutes. Thats $3,900/hr. You must think you are pretttttty preeeettttty pretttty valuable.","@bluebens2761","2024-08-18T03:33:57",0,2
"Ugx35gx-nVmIYD7y6494AaABAg","The ALMOST perfect laser: The xTool S1 Laser Review","After installing the riser base, how the hell am I supposed to use the laser now?  It won't measure the distance, because  everything that I want to cut/engrave is sitting too low.","@tomzphone","2024-08-18T02:13:40",0,0
"UgwBd_W0aKmA2rKW3Ld4AaABAg","The Desktop Laser to Get.","Great review. My biggest concern is the ability to engrave multiple items at once.. like if I want to engrave 10 dogtags, am I able to do it with these low budget machines? Thank you for your review","@noelv1976","2024-08-16T19:20:53",0,1
"UgylFVefWTEh6vqJpr14AaABAg","The ALMOST perfect laser: The xTool S1 Laser Review","So you can't engrave multiple items at once? That's weird","@noelv1976","2024-08-16T17:23:53",0,0
"UgxhtCPPe3gE2T1kdEx4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","I have a Chinese K40 Laser cutter. it is standard out of the box and I am very happy with it. FYI I am a model maker and wargamer.","@DarrenMalin","2024-08-16T00:20:18",5,0
"Ugw_QzQnKgYYudsc1fV4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Comparing a $1500 device to a $350 one is misleading click sit.","@snap4ward","2024-08-15T22:52:26",3,0
"UgyepKz6GyRwkQL6zZJ4AaABAg","The Best Laser Engraver and Cutter to Get in 2024","The way these things go on sale and are constantly updated, it's going to be pretty interesting to see what they come up with next. Great video.","@noelv1976","2024-08-15T18:34:12",0,0
"Ugzt2LJLyQlsRNDhqOx4AaABAg","A.I. Sucks, This Method is WAY Better","Photogrammetry will always get you far better detail than these ""affordable"" consumer scanners.  These scanners are useful for accurate measurements, but useless for high end VFX.","@TAllen287","2024-08-15T14:00:51",1,0
"UgypdWBrTpJTUO1dGTN4AaABAg","The Easiest Way to Start Screen Printing!","6:59 where your hand (with the watch) is, there you can stick your squeegee onto the magnet after ""squeegee-ing"" 👍","@AndreasR85","2024-08-14T19:28:34",0,1
"UgyDssc8ogDs1xHtQoJ4AaABAg","Make This With Your Laser To Leave Your Day Job","THIS is the video I’ve been looking for.. - Got laid off from my corp job working with the same company for 20 yrs and was doing lasering custom work on the side as a hobby.  I used most of my severance ( that I’m blessed I got) on three expensive lasers (diff types IR/ Diode/ CO2) and have been lately doubting myself despite the progress I’ve made in learning and setting up an LLC etc - gives me hope and refocus.  THANK YOU.","@grinningduck8322","2024-08-14T01:52:44",16,1
"UgwB_pUDxD-JqrdlhQZ4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Did I miss it, or was there not even a clue of the price? I assume it must be cheap to be a ""cricut killer""...","@howardjones543","2024-08-13T06:35:34",0,0
"Ugz9RgAy0rSbuRTDxnx4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","No tht is NOT a killer of cricut because it is SUPER expensive and you have to vent it outdoors so NOPE. When you try to do everything you end up limiting yourself FAR more than doing anything better.","@vampiregoat69","2024-08-12T12:34:56",3,0
"UgxVc2_NVapTMRpTHGt4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","yes yes yes, but who on this world cares about plastic every cheap machine can run plastic and wood basically. We reach the top so we should measure what we reach the top with and thats metal / alloy cutting and its accuracy doing that.","@Suchtzocker","2024-08-11T17:57:50",0,0
"UgyE2sVtM86puTzpjS94AaABAg","The Best Laser Engraver and Cutter to Get in 2024","Do you think you could successfully start and maintain a business with the MK2? Or do you think a diode laser would be outgrown?","@Bonsai_44","2024-08-11T16:17:00",0,0
"UgwWFFXR-tkmgzMJgTR4AaABAg","A.I. Sucks, This Method is WAY Better","If you see this, would you be able to tell me which you’d recommend for starting a laser engraving business please. Looking at the Lasermatic MK2 or Omtech Polar. Or anything similar around the $2k price range that you would recommend. Please and thank you! Thoroughly enjoy your content!","@Bonsai_44","2024-08-09T01:20:31",0,0
"UgwTlzLR9_iMyxFgCxB4AaABAg","The Best Laser Engraver and Cutter to Get in 2024","Love your videos. I want to try my hand at making my own small jigsaw puzzles for kids. Any advice on what machine I should get? Thanks!","@andyfisher3","2024-08-08T21:31:29",0,0
"UgxTk-sjOzYl33SD-Vx4AaABAg","Engrave Wood AND Metal with the Laserpecker 4","Hey! I have the laser pecker LP4. I have a small jewelry store and would like to cut out name plates for necklaces out of .8 to 1.5mm of sheet sterling silver and 14k Gold. Do you recommend any cost conscious lasers. The Laser Pecker LP4 just does not engrave deep enough in metal for my customers to love. My customer want the engraving to be deep and in a very similar script like traditional manual Engravers.","@troyraxsdale3618","2024-08-08T13:56:57",1,0
"UgxwL-7DLzgSwQWxj8F4AaABAg","Worth the $2,400 Extra? xTool F1 Ultra Review","Can the F1 or F1 ultra engrave on gold plated stainless steel? I'm looking to engrave photos, such as portraits of people, on gold plated necklace pendants.  Which would you recommend for this use case?  Thank you in advance!","@chrishubby1838","2024-08-08T03:27:49",1,0
"Ugyc6nZJHvAeQHOsAW14AaABAg","The New Craft Room King? - xTool M1 Ultra Review","I knew it would be expensive but $1200.00 I was not prepared for that.","@melcoreagmailaccount6126","2024-08-07T22:43:08",0,0
"UgzCAkvfzuhkXIG2qq94AaABAg","How to Find the Best Laser Settings","I'm looking at purchasing the xTool S1 20w for a very specific task.  I need to be able to paint flat objects with two different colors, say black and white, and etch off the top color in a pattern.  Do you think this laser has that capability?","@subiesti06","2024-08-07T18:04:20",0,0
"UgwGKKV23QlG93eiCid4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","What if I want to engrave rocks? I want a machine that will automatically calibrate the size and curvature of the rock and to be able to do 12 to 20 rocks at once. All I have to do is program the picture or words to be engraved. And I’d like to do several hundred rocks in a day. Does such a machine like this exist?","@GregoryRicketts-yi1de","2024-08-07T05:34:09",0,0
"UgzJrilK1UbGEaRZde94AaABAg","The Best Laser Engraver and Cutter to Get in 2024","It’s amazing how much the capabilities and specs of these machines have changed since this video came out. Just as an example, the wecreat now has a pass through, and they also now have a 40 watt machine. Also, it has a pull out drawer, and had it even when this video was shot.","@chrluc","2024-08-07T04:38:35",4,0
"Ugzs8YX4wqLJ9QxmwzN4AaABAg","Laser Engraving Metal Cards are Wild!","This feels like old-school Internet, waiting for the image to load","@tosjeck","2024-08-06T20:29:21",3,0
"UgxQ5ESCKQYeRSU4jbZ4AaABAg","Should you buy a Fiber or a CO2 Laser?","Which machine is more recommended for engraving plastic?  I'll be making labels for control panels.  These will vary in size but initial will be about 1-2mm thick with white foreground and black letters.  Some will need to use a very small font (probably 4-8 if possible) while larger ones will be 24-28 font.  For the smaller there will be up to 50 per sheet so it will also need to cut them out.  TIA","@tomygun1585","2024-08-05T15:41:53",0,0
"UgwzrV9aUexJTwh9IVN4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","I am new to this. Having errors with UGS and CNC 3020 plus. Limit errors, g code saying it will be out of the machine range etc. 😅😅 does anyone have an idea? Not getting too much info on this. Even chatgpt giving me the runaround lol. Thank you.","@olibarahosasa1137","2024-08-05T15:25:38",0,0
"UgxONd7Om57tN33I-EB4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","What do you think about the k40+? Does it solve all the issues of this older version?","@wkdmnky","2024-08-05T04:00:37",1,0
"Ugx0cyCaqlABBHGBrRd4AaABAg","The Best Laser Engraver and Cutter to Get in 2024","Luban is by far the weakest part of any Snapmaker experience. Given the time they have had to turn it into a solid product, it is horribly limited.","@MikeMcDonald-u5w","2024-08-04T00:59:10",0,0
"Ugyvmb7ozy3KtIT__0t4AaABAg","Make This With Your Laser To Leave Your Day Job","Great video, I am trying to figure out what to sell, I have all the machines but nothing seems to sell for me.","@AJVALDEZ","2024-08-03T03:51:29",0,0
"UgwIBwyjeMt0omi9_3N4AaABAg","Make This With Your Laser To Leave Your Day Job","but youre a youtuber with 80k subscriber, most of us doesnt have that much exposure","@fanyoktavia1703","2024-08-03T02:10:54",2,0
"UgxgZnXwZC-6X2uUul54AaABAg","I Didn't Know a Laser Could Do This!","I have an Atomstack 48w.   It cuts and engraved great.  With lasers the real issue is speed- how fast can you cut and move to the next.  I believe the continuous improvement on diode lasers will push time lasers down in price.  I’m just impressed I live in a time where you can have a laser in your workshop!","@Sky-Soldier","2024-08-02T12:50:39",0,0
"UgwRWjwhYSduM0bwkvx4AaABAg","The Desktop Laser to Get.","So, as an American, when I see the ""Roly"", I hear in my head the word ""Rolly"" or ""Rollie"". When dude says the name ""Roly"", I hear the name of the city ""Raleigh"", as in North Carolina. Is that just me, or ...?","@JGClark2000","2024-08-01T23:06:45",0,0
"UgzGbfal_VqaR7EDKKJ4AaABAg","Make This With Your Laser To Leave Your Day Job","Hi there can you show more tutorials on Wecreat 40w?","@joleneuccello3588","2024-08-01T02:55:30",0,0
"UgyG8AxTZUZrJKYSwwN4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Is the 20w laser strong enough to engrave metal, business cards for exemple ?","@xboxes6662","2024-07-31T14:49:43",0,1
"Ugz3brdwjIP1tWwsUn94AaABAg","Unboxing and First Tests of the OM Tech 40W CO2 Laser","All over the place.  Stay on subject  Know your information before you start recording. Its a K40 no pass through so don't talk about it. Keep your cameras in focus","@488richard","2024-07-30T14:41:51",0,1
"UgzHLpd5bWLfYfs7cjZ4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Is it just me or does his weird enunciation sound forced and cringe?","@kshepherd2005","2024-07-29T16:12:14",1,0
"UgypQpAb9ypZe-_bPhp4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","Can’t you engrave metal with a register diode laser?","@theAquillo","2024-07-29T07:18:15",0,0
"Ugx4ct4tWQx89CVVACR4AaABAg","This has some Serious POWER! Atomstack X20 Pro Laser Review","Hello I’ve been watching a lot of your videos. I came upon a used atomstack A20 pro laser engraver. When I brought it home one of the stepper motors is not working, it doesn’t move up or down unless I push it. Can you help my by leading me where to buy replacement parts. Could not find it on their wedsite. Thanks","@beardedlocoswoodworks","2024-07-28T06:06:44",0,0
"Ugxr8huoJfGHvLql7lt4AaABAg","30 Laser Tips I Wish I Knew As a Beginner","Thank you!  I need to watch all of this again to learn more, but the very last tip is exactly what I was looking for.  I could not find the setting to change it to process in the order of my layers.  Thank you thank you thank you!!!","@justrockinout2013","2024-07-27T22:54:22",0,0
"Ugx5ZtBBylwdRIlFYDZ4AaABAg","This is the World's Fastest Laser","XTOOL F1 Ultra 10000mm/sec. So that’s not the fastest laser by a long way. More accurate would be to say fastest gantry laser.","@nathanwolf5547","2024-07-27T22:31:00",0,0
"UgzDNh8m_HKYUB-qthp4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","Longer and Neje definitely beat out Atomstack, Xtool, Twotree and Ortur in the $0-1000 price range. Definitely check them out if that’s your range","@lame0fame065","2024-07-27T19:10:01",1,0
"UgxEANzQAdjgR8VdEy94AaABAg","A.I. Sucks, This Method is WAY Better","just have Ai generate image and output the file correctly formatted gcode for your machine. no need to scan anymore","@Kattakam","2024-07-26T23:49:19",0,0
"UgzBis4W-mMtB82zGCV4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","What is the cheapest laser you can get to engrave a pumpkin?","@mikedisher30","2024-07-26T20:52:46",0,0
"UgxK5clbNRPIr3PTC5p4AaABAg","A.I. Sucks, This Method is WAY Better","Great video! We tried a lot with the Xbox Sensor in the past / my son and me. This is way better!","@schwoon","2024-07-26T19:57:56",1,1
"UgxLtiw4XyfjsOfM-2J4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Xtool ist just one big hype nothing quality or special.","@metoudesign","2024-07-26T18:36:15",0,0
"Ugw3l1AS3E9l4TAG3NB4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Does the xtool m1 ultra 4 in 1 come with a year warranty, or do you have to buy it separately?","@CuvaCreationsLLC","2024-07-26T04:42:22",0,0
"UgyMNTGiRlYVdrYuNot4AaABAg","$2K Cheaper, 2X Better? - The Thunder Bolt Desktop Laser","I don't think it is the best around 5K.  If you look at the price paid.  I just paid a little over 5K for my Xtool P2, and that included rotary, riser base, and the conveyor attachment that lets you do really long items (I think around 10 feet).  Also came with a fire safety set (don't know what that exactly is yet), and materials kit.    I have to unbox yet, so we will see how it goes.","@f1hotrod527","2024-07-25T03:46:03",0,0
"UgyYSP_gHaRWzIuBc8V4AaABAg","This is The Best Laser Cutter and Engraver","How many have named your laser.  I just had an Xtool P2 delivered.  Its name is Homelander.","@f1hotrod527","2024-07-25T02:45:19",0,0
"UgycUv7JhzEoGW-XyKp4AaABAg","Finally an Easy Way to Make Laser Cut Maps!","It had me until I looked at the pricing plans. Maybe if all I did was make maps for a living, it would be nice. But, for someone who makes one every few months, no matter how good it is, it's not worth it. On the upside, this a very good, produced and edited video.","@RickPMandel","2024-07-24T01:52:05",11,0
"UgzuxD4UHXbQKc6cuJt4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","Is 20W enough if most of you engraving is done on stone?","@mcichon81","2024-07-23T18:46:38",1,0
"UgyzejYMqMdtNaPR50h4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","Price difference does not make it a good comparison","@mindshelfpro","2024-07-23T14:37:37",0,0
"Ugw1kDSIChqGSGeUBm54AaABAg","Is Saving Hundreds Worth it?  The Atomstack X30 Laser Review","Setting up my atomstack a70 max now. So ready to get started.","@BurntUpCustom","2024-07-23T03:13:10",0,0
"Ugx7oM7SxH5x0owxbKR4AaABAg","This has some Serious POWER! Atomstack X20 Pro Laser Review","Setting up my atomstack a70 max now. So ready to get started.","@BurntUpCustom","2024-07-23T03:08:26",0,0
"UgzUJk0g4HVx_wsW2Wt4AaABAg","30 Laser Tips I Wish I Knew As a Beginner","is this creative space just for S1  I have an M1 and My creative Space looks different. do i need to upgrade software?","@yakamaniac98","2024-07-23T02:12:34",1,1
"UgzDlmQ4s8X2ZVDp1eN4AaABAg","30 Laser Tips I Wish I Knew As a Beginner","Thank you so much!! If (unless you already have?), can you explain all the processing options? Stuki, Bayer, Jarvis, etc...","@jennifershinn3348","2024-07-22T21:08:54",0,1
"Ugw7boSDYqAjgXE_oHZ4AaABAg","30 Laser Tips I Wish I Knew As a Beginner","how did i not know XCS had snapping. im so slow. thanks man. great video","@codyclark9348","2024-07-22T14:34:07",0,1
"Ugzdh9_QFfCz9cmUmhl4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","This will never replace the circuit because of the price. That is crazy charging that much","@Daniel666f","2024-07-22T11:01:51",1,1
"Ugx9dF91hqTTsJ-xKYx4AaABAg","The Best Laser Engraver & Cutter to Get at ANY Budget","Im researching now and really appreciate this video so much knowledge  i want a enclosure and cameras on. I am probably spending $5k+ on myne honestly","@GabrielOneal-z6l","2024-07-21T19:47:02",0,1
"UgwjG5udrwoRsZv3hKx4AaABAg","Make This With Your Laser To Leave Your Day Job","This is really helpful information. Thanks for taking the time to put this together. The only addition I’ve  made in the spreadsheet is to account for my design time. Using your example of map making, I might invest 2 hours of design time. Rather than just calling that sunk cost, I allocate those 2 hours over the first 10 copies that are sold as a way to recoup that design time. Thanks again for the great content! Much appreciated.","@dansbeedesigns","2024-07-20T22:35:29",2,2
"Ugx9ZL83zcb9DhStt114AaABAg","30 Laser Tips I Wish I Knew As a Beginner","The little window, next to Framing, only has speed for the M1 Ultra and D1.  Still have to ""Go to process"" for jog controls.","@MrGillard","2024-07-20T22:28:23",1,1
"UgyXst_0QwFC555XuaR4AaABAg","The New Craft Room King? - xTool M1 Ultra Review","I think the cost for this item is insane and you would need to make, then sell a lot of crafts to justify buying it.  It’s for professional craft designers.","@anafitzwilliam4007","2024-07-20T21:03:23",2,0
"UgxspocRopMwa7hYdDh4AaABAg","30 Laser Tips I Wish I Knew As a Beginner","A nice video for all of us new to graphic design as well as lasers. How can you change text in XCS without starting over?","@ToOldToDoThis","2024-07-20T18:23:33",2,2
"UgzbMEAccHnMIAF4nQ94AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","You have made a wonderful presentation of this unit. My requirements are to make pad printing cliche in my office. Maximum size would be 60mmx60mm. The steel has to be removed at a depth of .0015"" . Also,  what resolution can I expect? Thank you very much. William Wall twp, NJ","@androiduploadsutube","2024-07-20T17:40:54",0,0
"Ugw6B9_O9QHkUw6pkk94AaABAg","The New Craft Room King? - xTool M1 Ultra Review","it is not a cricut killer... simply put cricut is more affordable and more accessible; that does impact rather a tool will be used by hobby crafters that make up most of a market for a item like this.","@greenlionguardian","2024-07-20T17:34:10",2,0
